"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","bathrooms","price","minstay","latitude","longitude","collected","place_id","osm_type","osm_id","lat","lon","display_name","house_number","road","suburb","city","county","state","postcode","country","country_code","pitch","shoes","pedestrian","park","castle","building","house","neighbourhood","garden","sports_centre","playground","place_of_worship","restaurant","hotel","hospital","bus_stop","school","hostel","ruins","telephone","post_office","mall","shop","bar","parking","cafe","convenience","supermarket","clothes","toilets","guest_house","courthouse","address29","footway","atm","grave_yard","bicycle","museum","cycleway","artwork","theatre","department_store","townhall","attraction","fuel","library","memorial","hardware","furniture","pub","post_box","fast_food","optician","public_building","nightclub","stadium","pharmacy","bank","cinema","car","university","travel_agency","college","address26","butcher","books","kindergarten","brownfield","florist","electronics","information","beauty","ferry_terminal","jewelry","chemist","computer","bakery","recycling","police","pet","arts_centre","bus_station","hairdresser","viewpoint","dentist","stationery","hifi","monument","car_repair","fire_station","doctors","general","tree","beverages","garden_centre","car_rental","track","clinic","toys"
"11",40728,174245,Entire home/apt,NA,Praha 3,63,4.5,4,1,1,45,3,50.078706,14.452129,2016-03-21 16:28:13.154557,1137965,node,296615957,50.0787568,14.4519955,1024/1, Lucembursk·, Vinohrady, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 13000, »esko,1024/1,Lucembursk·,Vinohrady,Praha,okres HlavnÌ mÏsto Praha,Praha,13000,»esko,cz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",42514,185641,Entire home/apt,NA,Praha 1,258,5,3,1,1,95,3,50.083647,14.414092,2016-03-21 16:10:37.997207,1187931,node,296696858,50.0835224,14.4140391,323/3, BetlÈmsk·, StarÈ MÏsto, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 11000, »esko,323/3,BetlÈmsk·,StarÈ MÏsto,Praha,okres HlavnÌ mÏsto Praha,Praha,11000,»esko,cz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",43510,174579,Entire home/apt,NA,Praha 1,19,4.5,4,1,1,38,3,50.088835,14.402236,2016-03-21 18:05:53.782899,1092368,node,296498907,50.0887739,14.4021232,203/2, Z·meck·, Mal· Strana, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 11800, »esko,203/2,Z·meck·,Mal· Strana,Praha,okres HlavnÌ mÏsto Praha,Praha,11800,»esko,cz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",43522,174579,Entire home/apt,NA,Praha 1,23,4.5,3,1,1,38,4,50.087523,14.40366,2016-03-21 18:34:05.236184,60548061,way,31543533,50.0874208,14.4035829178756,U zlatÈho hroznu, Karmelitsk·, Mal· Strana, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 11800, »esko,NA,Karmelitsk·,Mal· Strana,Praha,okres HlavnÌ mÏsto Praha,Praha,11800,»esko,cz,NA,NA,NA,NA,NA,U zlatÈho hroznu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",46142,162082,Entire home/apt,NA,Praha 1,9,5,2,1,1,115,2,50.089576,14.410612,2016-03-21 17:34:19.539456,1092079,node,296503683,50.0897389,14.410141,116/48, U LuûickÈho semin·¯e, Mal· Strana, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 11800, »esko,116/48,U LuûickÈho semin·¯e,Mal· Strana,Praha,okres HlavnÌ mÏsto Praha,Praha,11800,»esko,cz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",49857,227945,Entire home/apt,NA,Praha 2,83,4.5,4,1,1,39,NA,50.070283,14.432158,2016-03-21 15:42:24.835521,2607280646,way,306305847,50.0705655,14.432532550726,BudeË, 20, Wenzigova, Vinohrady, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 12000, »esko,20,Wenzigova,Vinohrady,Praha,okres HlavnÌ mÏsto Praha,Praha,12000,»esko,cz,NA,NA,NA,NA,NA,NA,BudeË,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",49874,227945,Entire home/apt,NA,Praha 2,63,4.5,3,1,NA,39,NA,50.071369,14.432737,2016-03-21 18:32:48.804331,1074500,node,296447338,50.0713293,14.4331606,450/49, BÏlehradsk·, Vinohrady, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 12000, »esko,450/49,BÏlehradsk·,Vinohrady,Praha,okres HlavnÌ mÏsto Praha,Praha,12000,»esko,cz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",50967,227945,Entire home/apt,NA,Praha 3,91,4.5,NA,2,1,42,NA,50.08122,14.448349,2016-03-21 18:31:34.934928,1113526,node,296559834,50.0812954,14.4482668,1421/11, K¯ÌûkovskÈho, éiûkov, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 13000, »esko,1421/11,K¯ÌûkovskÈho,éiûkov,Praha,okres HlavnÌ mÏsto Praha,Praha,13000,»esko,cz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",52148,227945,Entire home/apt,NA,Praha 2,51,4.5,NA,1,NA,40,NA,50.071417,14.43069,2016-03-21 14:53:50.128225,1115371,node,296556967,50.0714795,14.4308582,1853/24, Legerova, NovÈ MÏsto, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 12000, »esko,1853/24,Legerova,NovÈ MÏsto,Praha,okres HlavnÌ mÏsto Praha,Praha,12000,»esko,cz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",54793,257722,Entire home/apt,NA,Praha 9,98,4.5,4,1,NA,36,2,50.110396,14.497662,2016-03-21 17:33:55.004989,1261473,node,296789363,50.1106328,14.4977047,354/5, Pa¯Ìkova, VysoËany, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 19000, »esko,354/5,Pa¯Ìkova,VysoËany,Praha,okres HlavnÌ mÏsto Praha,Praha,19000,»esko,cz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",55361,261432,Entire home/apt,NA,Praha 7,3,3,NA,2,NA,58,3,50.099497,14.429218,2016-03-21 14:18:55.019161,4252553,node,449774085,50.0994739,14.4290655,806/29, Milady Hor·kovÈ, Holeöovice, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 17000, »esko,806/29,Milady Hor·kovÈ,Holeöovice,Praha,okres HlavnÌ mÏsto Praha,Praha,17000,»esko,cz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",55382,253631,Entire home/apt,NA,Praha 1,12,4.5,2,1,1,22,2,50.083968,14.429298,2016-03-21 17:04:57.251225,2637774729,relation,66554,50.08392865,14.4290587195371,Harrachovsk˝ pal·c, Jind¯iösk·, NovÈ MÏsto, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 110 00, »esko,NA,Jind¯iösk·,NovÈ MÏsto,Praha,okres HlavnÌ mÏsto Praha,Praha,110 00,»esko,cz,NA,NA,NA,NA,Harrachovsk˝ pal·c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",55844,227945,Entire home/apt,NA,Praha 2,126,4.5,3,1,1,39,NA,50.078017,14.434126,2016-03-21 14:35:11.443174,1303310,node,296866771,50.0778447,14.4342793,274/11, BalbÌnova, Vinohrady, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 12000, »esko,274/11,BalbÌnova,Vinohrady,Praha,okres HlavnÌ mÏsto Praha,Praha,12000,»esko,cz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",55856,227945,Entire home/apt,NA,Praha 2,108,4.5,4,1,NA,45,NA,50.078323,14.434506,2016-03-21 17:59:16.949141,1086551,node,296491482,50.0783087,14.4347021,1409/17, BalbÌnova, Vinohrady, Praha, okres HlavnÌ mÏsto Praha, HlavnÌ mÏsto Praha, Praha, 12000, »esko,1409/17,BalbÌnova,Vinohrady,Praha,okres HlavnÌ mÏsto Praha,Praha,12000,»esko,cz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
